data,municipio,uf,casos confirmados,mortes
08/04/2020,Lençóis Paulista,SP,2,0.0
01/04/2020,Limeira,SP,2,0.0
02/04/2020,Limeira,SP,2,0.0
03/04/2020,Limeira,SP,2,0.0
04/04/2020,Limeira,SP,2,0.0
05/04/2020,Limeira,SP,2,0.0
06/04/2020,Limeira,SP,2,0.0
07/04/2020,Limeira,SP,2,0.0
08/04/2020,Limeira,SP,2,0.0
26/03/2020,Louveira,SP,2,
27/03/2020,Louveira,SP,1,
28/03/2020,Louveira,SP,1,
29/03/2020,Louveira,SP,1,
30/03/2020,Louveira,SP,1,
31/03/2020,Louveira,SP,1,
01/04/2020,Louveira,SP,1,0.0
02/04/2020,Louveira,SP,1,0.0
03/04/2020,Louveira,SP,1,0.0
04/04/2020,Louveira,SP,1,0.0
05/04/2020,Louveira,SP,1,0.0
06/04/2020,Louveira,SP,1,0.0
07/04/2020,Louveira,SP,1,0.0
08/04/2020,Louveira,SP,1,0.0
26/03/2020,Mairiporã,SP,1,
27/03/2020,Mairiporã,SP,2,
28/03/2020,Mairiporã,SP,2,
29/03/2020,Mairiporã,SP,2,
30/03/2020,Mairiporã,SP,2,
31/03/2020,Mairiporã,SP,2,
01/04/2020,Mairiporã,SP,2,0.0
02/04/2020,Mairiporã,SP,3,0.0
03/04/2020,Mairiporã,SP,3,0.0
04/04/2020,Mairiporã,SP,4,1.0
05/04/2020,Mairiporã,SP,4,2.0
06/04/2020,Mairiporã,SP,6,2.0
07/04/2020,Mairiporã,SP,7,2.0
08/04/2020,Mairiporã,SP,7,2.0
03/04/2020,Marília,SP,1,0.0
04/04/2020,Marília,SP,1,0.0
05/04/2020,Marília,SP,1,0.0
06/04/2020,Marília,SP,1,0.0
07/04/2020,Marília,SP,2,0.0
08/04/2020,Marília,SP,2,0.0
31/03/2020,Matão,SP,1,
01/04/2020,Matão,SP,1,0.0
02/04/2020,Matão,SP,2,0.0
03/04/2020,Matão,SP,2,0.0
04/04/2020,Matão,SP,2,0.0
05/04/2020,Matão,SP,2,0.0
06/04/2020,Matão,SP,2,0.0
07/04/2020,Matão,SP,2,0.0
08/04/2020,Matão,SP,2,0.0
16/03/2020,Mauá,SP,1,
17/03/2020,Mauá,SP,1,
18/03/2020,Mauá,SP,1,
19/03/2020,Mauá,SP,1,
20/03/2020,Mauá,SP,1,
21/03/2020,Mauá,SP,1,
22/03/2020,Mauá,SP,1,
23/03/2020,Mauá,SP,2,
24/03/2020,Mauá,SP,2,
25/03/2020,Mauá,SP,2,
26/03/2020,Mauá,SP,2,
27/03/2020,Mauá,SP,2,
28/03/2020,Mauá,SP,2,
29/03/2020,Mauá,SP,2,
30/03/2020,Mauá,SP,2,
31/03/2020,Mauá,SP,3,
01/04/2020,Mauá,SP,3,0.0
02/04/2020,Mauá,SP,7,0.0
03/04/2020,Mauá,SP,10,0.0
04/04/2020,Mauá,SP,15,0.0
05/04/2020,Mauá,SP,16,0.0
06/04/2020,Mauá,SP,18,0.0
07/04/2020,Mauá,SP,28,0.0
08/04/2020,Mauá,SP,32,0.0
06/04/2020,Mirassol,SP,1,0.0
07/04/2020,Mirassol,SP,2,0.0
08/04/2020,Mirassol,SP,3,0.0
08/04/2020,Mococa,SP,1,0.0
20/03/2020,Mogi das Cruzes,SP,1,
21/03/2020,Mogi das Cruzes,SP,2,
22/03/2020,Mogi das Cruzes,SP,2,
23/03/2020,Mogi das Cruzes,SP,3,
24/03/2020,Mogi das Cruzes,SP,3,
25/03/2020,Mogi das Cruzes,SP,4,
26/03/2020,Mogi das Cruzes,SP,7,
27/03/2020,Mogi das Cruzes,SP,8,
28/03/2020,Mogi das Cruzes,SP,8,
29/03/2020,Mogi das Cruzes,SP,8,
30/03/2020,Mogi das Cruzes,SP,9,
31/03/2020,Mogi das Cruzes,SP,10,
01/04/2020,Mogi das Cruzes,SP,11,0.0
02/04/2020,Mogi das Cruzes,SP,13,0.0
03/04/2020,Mogi das Cruzes,SP,16,1.0
04/04/2020,Mogi das Cruzes,SP,17,1.0
05/04/2020,Mogi das Cruzes,SP,18,1.0
06/04/2020,Mogi das Cruzes,SP,19,1.0
07/04/2020,Mogi das Cruzes,SP,27,1.0
08/04/2020,Mogi das Cruzes,SP,30,0.0
31/03/2020,Mogi Guaçu,SP,1,
01/04/2020,Mogi Guaçu,SP,1,0.0
02/04/2020,Mogi Guaçu,SP,1,0.0
03/04/2020,Mogi Guaçu,SP,1,0.0
04/04/2020,Mogi Guaçu,SP,1,0.0
05/04/2020,Mogi Guaçu,SP,1,0.0
06/04/2020,Mogi Guaçu,SP,1,0.0
07/04/2020,Mogi Guaçu,SP,1,0.0
08/04/2020,Mogi Guaçu,SP,2,1.0
07/04/2020,Monte Alto,SP,1,0.0
08/04/2020,Monte Alto,SP,1,0.0
20/03/2020,Não informado,SP,8,
21/03/2020,Não informado,SP,39,
22/03/2020,Não informado,SP,69,
23/03/2020,Não informado,SP,103,
24/03/2020,Não informado,SP,79,
25/03/2020,Não informado,SP,43,
26/03/2020,Não informado,SP,37,1.0
27/03/2020,Não informado,SP,44,1.0
28/03/2020,Não informado,SP,44,1.0
29/03/2020,Não informado,SP,44,1.0
30/03/2020,Não informado,SP,47,1.0
31/03/2020,Não informado,SP,53,1.0
01/04/2020,Não informado,SP,59,0.0
02/04/2020,Não informado,SP,75,0.0
03/04/2020,Não informado,SP,69,0.0
04/04/2020,Não informado,SP,76,0.0
05/04/2020,Não informado,SP,79,0.0
06/04/2020,Não informado,SP,75,0.0
07/04/2020,Não informado,SP,77,0.0
08/04/2020,Não informado,SP,77,0.0
31/03/2020,Nova Odessa,SP,1,
01/04/2020,Nova Odessa,SP,1,0.0
02/04/2020,Nova Odessa,SP,1,0.0
03/04/2020,Nova Odessa,SP,0,0.0
04/04/2020,Nova Odessa,SP,1,1.0
05/04/2020,Nova Odessa,SP,1,1.0
06/04/2020,Nova Odessa,SP,1,1.0
07/04/2020,Nova Odessa,SP,1,1.0
08/04/2020,Nova Odessa,SP,1,1.0
08/04/2020,Olímpia,SP,2,0.0
06/04/2020,Orlândia,SP,2,0.0
07/04/2020,Orlândia,SP,2,0.0
08/04/2020,Orlândia,SP,2,0.0
18/03/2020,Osasco,SP,1,
19/03/2020,Osasco,SP,1,
20/03/2020,Osasco,SP,1,
21/03/2020,Osasco,SP,1,
22/03/2020,Osasco,SP,2,
23/03/2020,Osasco,SP,2,
24/03/2020,Osasco,SP,3,
25/03/2020,Osasco,SP,3,
26/03/2020,Osasco,SP,3,
27/03/2020,Osasco,SP,4,
28/03/2020,Osasco,SP,4,
29/03/2020,Osasco,SP,4,
30/03/2020,Osasco,SP,14,1.0
31/03/2020,Osasco,SP,33,2.0
01/04/2020,Osasco,SP,43,2.0
02/04/2020,Osasco,SP,51,3.0
03/04/2020,Osasco,SP,57,3.0
04/04/2020,Osasco,SP,62,2.0
05/04/2020,Osasco,SP,64,3.0
06/04/2020,Osasco,SP,71,3.0
07/04/2020,Osasco,SP,84,4.0
08/04/2020,Osasco,SP,99,6.0
04/04/2020,Pariquera-Açu,SP,1,0.0
05/04/2020,Pariquera-Açu,SP,1,0.0
06/04/2020,Pariquera-Açu,SP,1,0.0
07/04/2020,Pariquera-Açu,SP,1,0.0
08/04/2020,Pariquera-Açu,SP,2,0.0
22/03/2020,Paulínia,SP,1,
23/03/2020,Paulínia,SP,1,
24/03/2020,Paulínia,SP,1,
25/03/2020,Paulínia,SP,1,
26/03/2020,Paulínia,SP,1,
27/03/2020,Paulínia,SP,1,
28/03/2020,Paulínia,SP,1,
29/03/2020,Paulínia,SP,1,
30/03/2020,Paulínia,SP,1,
31/03/2020,Paulínia,SP,1,
01/04/2020,Paulínia,SP,1,0.0
02/04/2020,Paulínia,SP,1,0.0
03/04/2020,Paulínia,SP,1,0.0
04/04/2020,Paulínia,SP,2,0.0
05/04/2020,Paulínia,SP,2,0.0
06/04/2020,Paulínia,SP,2,0.0
07/04/2020,Paulínia,SP,2,0.0
08/04/2020,Paulínia,SP,2,0.0
30/03/2020,Penápolis,SP,1,
31/03/2020,Penápolis,SP,1,
01/04/2020,Penápolis,SP,1,0.0
02/04/2020,Penápolis,SP,1,0.0
03/04/2020,Penápolis,SP,1,0.0
04/04/2020,Penápolis,SP,1,1.0
05/04/2020,Penápolis,SP,1,1.0
06/04/2020,Penápolis,SP,1,1.0
07/04/2020,Penápolis,SP,1,1.0
08/04/2020,Penápolis,SP,1,1.0
07/04/2020,Peruíbe,SP,2,0.0
08/04/2020,Peruíbe,SP,3,0.0
07/04/2020,Pindamonhangaba,SP,1,0.0
08/04/2020,Pindamonhangaba,SP,1,0.0
08/04/2020,Pindorama,SP,1,0.0
30/03/2020,Piracicaba,SP,3,
31/03/2020,Piracicaba,SP,5,
01/04/2020,Piracicaba,SP,5,0.0
02/04/2020,Piracicaba,SP,6,0.0
03/04/2020,Piracicaba,SP,5,0.0
04/04/2020,Piracicaba,SP,6,0.0
05/04/2020,Piracicaba,SP,6,0.0
06/04/2020,Piracicaba,SP,8,0.0
07/04/2020,Piracicaba,SP,10,0.0
08/04/2020,Piracicaba,SP,12,0.0
31/03/2020,Pirajuí,SP,1,
01/04/2020,Pirajuí,SP,1,0.0
02/04/2020,Pirajuí,SP,1,0.0
03/04/2020,Pirajuí,SP,1,0.0
04/04/2020,Pirajuí,SP,1,0.0
05/04/2020,Pirajuí,SP,1,0.0
06/04/2020,Pirajuí,SP,1,0.0
07/04/2020,Pirajuí,SP,1,0.0
08/04/2020,Pirajuí,SP,1,0.0
25/03/2020,Poá,SP,1,
26/03/2020,Poá,SP,1,
27/03/2020,Poá,SP,1,
28/03/2020,Poá,SP,1,
29/03/2020,Poá,SP,1,
30/03/2020,Poá,SP,1,
31/03/2020,Poá,SP,1,
01/04/2020,Poá,SP,1,0.0
02/04/2020,Poá,SP,2,0.0
03/04/2020,Poá,SP,3,0.0
04/04/2020,Poá,SP,3,0.0
05/04/2020,Poá,SP,3,0.0
06/04/2020,Poá,SP,4,0.0
07/04/2020,Poá,SP,6,1.0
08/04/2020,Poá,SP,7,1.0
30/03/2020,Porto Feliz,SP,1,
31/03/2020,Porto Feliz,SP,1,
01/04/2020,Porto Feliz,SP,1,0.0
02/04/2020,Porto Feliz,SP,1,0.0
03/04/2020,Porto Feliz,SP,1,0.0
04/04/2020,Porto Feliz,SP,1,0.0
05/04/2020,Porto Feliz,SP,1,0.0
06/04/2020,Porto Feliz,SP,0,0.0
07/04/2020,Porto Feliz,SP,0,0.0
08/04/2020,Porto Feliz,SP,0,0.0
01/04/2020,Praia Grande,SP,1,0.0
02/04/2020,Praia Grande,SP,1,0.0
03/04/2020,Praia Grande,SP,2,0.0
04/04/2020,Praia Grande,SP,4,0.0
05/04/2020,Praia Grande,SP,4,0.0
06/04/2020,Praia Grande,SP,4,0.0
07/04/2020,Praia Grande,SP,11,0.0
08/04/2020,Praia Grande,SP,12,0.0
08/04/2020,Presidente Prudente,SP,1,0.0
06/04/2020,Presidente Venceslau,SP,2,1.0
07/04/2020,Presidente Venceslau,SP,2,1.0
08/04/2020,Presidente Venceslau,SP,2,1.0
03/04/2020,Promissão,SP,1,0.0
04/04/2020,Promissão,SP,1,0.0
05/04/2020,Promissão,SP,1,0.0
06/04/2020,Promissão,SP,1,0.0
07/04/2020,Promissão,SP,1,0.0
08/04/2020,Promissão,SP,1,0.0
24/03/2020,Ribeirão Pires,SP,1,
25/03/2020,Ribeirão Pires,SP,1,
26/03/2020,Ribeirão Pires,SP,1,
27/03/2020,Ribeirão Pires,SP,1,
28/03/2020,Ribeirão Pires,SP,1,
29/03/2020,Ribeirão Pires,SP,1,
30/03/2020,Ribeirão Pires,SP,1,
31/03/2020,Ribeirão Pires,SP,1,
01/04/2020,Ribeirão Pires,SP,1,0.0
02/04/2020,Ribeirão Pires,SP,2,0.0
03/04/2020,Ribeirão Pires,SP,4,0.0
04/04/2020,Ribeirão Pires,SP,4,0.0
05/04/2020,Ribeirão Pires,SP,4,0.0
06/04/2020,Ribeirão Pires,SP,4,0.0
07/04/2020,Ribeirão Pires,SP,9,0.0
08/04/2020,Ribeirão Pires,SP,12,0.0
26/03/2020,Ribeirão Preto,SP,1,1.0
27/03/2020,Ribeirão Preto,SP,3,1.0
28/03/2020,Ribeirão Preto,SP,3,1.0
29/03/2020,Ribeirão Preto,SP,3,1.0
30/03/2020,Ribeirão Preto,SP,5,1.0
31/03/2020,Ribeirão Preto,SP,6,1.0
01/04/2020,Ribeirão Preto,SP,8,1.0
02/04/2020,Ribeirão Preto,SP,11,1.0
03/04/2020,Ribeirão Preto,SP,15,1.0
04/04/2020,Ribeirão Preto,SP,24,1.0
05/04/2020,Ribeirão Preto,SP,25,1.0
06/04/2020,Ribeirão Preto,SP,28,1.0
07/04/2020,Ribeirão Preto,SP,29,2.0
08/04/2020,Ribeirão Preto,SP,36,3.0
25/03/2020,Rio Claro,SP,1,
26/03/2020,Rio Claro,SP,1,
27/03/2020,Rio Claro,SP,1,
28/03/2020,Rio Claro,SP,1,
29/03/2020,Rio Claro,SP,1,
30/03/2020,Rio Claro,SP,1,
31/03/2020,Rio Claro,SP,1,
01/04/2020,Rio Claro,SP,1,0.0
02/04/2020,Rio Claro,SP,1,0.0
03/04/2020,Rio Claro,SP,1,0.0
04/04/2020,Rio Claro,SP,2,0.0
05/04/2020,Rio Claro,SP,2,0.0
06/04/2020,Rio Claro,SP,2,0.0
07/04/2020,Rio Claro,SP,3,0.0
08/04/2020,Rio Claro,SP,3,0.0
24/03/2020,Rio Grande da Serra,SP,1,
25/03/2020,Rio Grande da Serra,SP,1,
26/03/2020,Rio Grande da Serra,SP,1,
27/03/2020,Rio Grande da Serra,SP,1,
28/03/2020,Rio Grande da Serra,SP,1,
29/03/2020,Rio Grande da Serra,SP,1,
30/03/2020,Rio Grande da Serra,SP,1,
31/03/2020,Rio Grande da Serra,SP,1,
01/04/2020,Rio Grande da Serra,SP,1,
02/04/2020,Rio Grande da Serra,SP,1,
03/04/2020,Rio Grande da Serra,SP,1,
04/04/2020,Rio Grande da Serra,SP,1,
05/04/2020,Rio Grande da Serra,SP,1,
06/04/2020,Rio Grande da Serra,SP,1,
07/04/2020,Rio Grande da Serra,SP,1,0.0
08/04/2020,Rio Grande da Serra,SP,4,0.0
07/04/2020,Salto,SP,1,0.0
08/04/2020,Salto,SP,2,0.0
31/03/2020,Salto de Pirapora,SP,1,
01/04/2020,Salto de Pirapora,SP,1,0.0
02/04/2020,Salto de Pirapora,SP,1,0.0
03/04/2020,Salto de Pirapora,SP,1,0.0
04/04/2020,Salto de Pirapora,SP,1,0.0
05/04/2020,Salto de Pirapora,SP,1,0.0
06/04/2020,Salto de Pirapora,SP,1,0.0
07/04/2020,Salto de Pirapora,SP,2,0.0
08/04/2020,Salto de Pirapora,SP,2,0.0
04/04/2020,Santa Branca,SP,2,0.0
05/04/2020,Santa Branca,SP,2,0.0
06/04/2020,Santa Branca,SP,2,0.0
07/04/2020,Santa Branca,SP,2,1.0
08/04/2020,Santa Branca,SP,2,1.0
06/04/2020,Santa Cruz do Rio Pardo,SP,2,0.0
07/04/2020,Santa Cruz do Rio Pardo,SP,2,0.0
08/04/2020,Santa Cruz do Rio Pardo,SP,1,0.0
31/03/2020,Santa Isabel,SP,1,
01/04/2020,Santa Isabel,SP,1,0.0
02/04/2020,Santa Isabel,SP,1,0.0
03/04/2020,Santa Isabel,SP,1,0.0
04/04/2020,Santa Isabel,SP,1,0.0
05/04/2020,Santa Isabel,SP,1,0.0
06/04/2020,Santa Isabel,SP,2,0.0
07/04/2020,Santa Isabel,SP,2,0.0
08/04/2020,Santa Isabel,SP,1,0.0
07/03/2020,Santana de Parnaíba,SP,1,
08/03/2020,Santana de Parnaíba,SP,1,
09/03/2020,Santana de Parnaíba,SP,1,
10/03/2020,Santana de Parnaíba,SP,1,
11/03/2020,Santana de Parnaíba,SP,1,
12/03/2020,Santana de Parnaíba,SP,1,
13/03/2020,Santana de Parnaíba,SP,1,
14/03/2020,Santana de Parnaíba,SP,1,
15/03/2020,Santana de Parnaíba,SP,1,
16/03/2020,Santana de Parnaíba,SP,1,
17/03/2020,Santana de Parnaíba,SP,1,
18/03/2020,Santana de Parnaíba,SP,1,
19/03/2020,Santana de Parnaíba,SP,1,
20/03/2020,Santana de Parnaíba,SP,2,
21/03/2020,Santana de Parnaíba,SP,2,
22/03/2020,Santana de Parnaíba,SP,2,
23/03/2020,Santana de Parnaíba,SP,2,
24/03/2020,Santana de Parnaíba,SP,2,
25/03/2020,Santana de Parnaíba,SP,4,
26/03/2020,Santana de Parnaíba,SP,6,
27/03/2020,Santana de Parnaíba,SP,6,
28/03/2020,Santana de Parnaíba,SP,6,
29/03/2020,Santana de Parnaíba,SP,6,
30/03/2020,Santana de Parnaíba,SP,7,
31/03/2020,Santana de Parnaíba,SP,17,
01/04/2020,Santana de Parnaíba,SP,18,0.0
02/04/2020,Santana de Parnaíba,SP,20,0.0
03/04/2020,Santana de Parnaíba,SP,22,0.0
04/04/2020,Santana de Parnaíba,SP,24,0.0
05/04/2020,Santana de Parnaíba,SP,25,0.0
06/04/2020,Santana de Parnaíba,SP,25,0.0
07/04/2020,Santana de Parnaíba,SP,27,0.0
08/04/2020,Santana de Parnaíba,SP,29,0.0
16/03/2020,Santo André,SP,1,
17/03/2020,Santo André,SP,1,
18/03/2020,Santo André,SP,2,
19/03/2020,Santo André,SP,2,
20/03/2020,Santo André,SP,3,
21/03/2020,Santo André,SP,6,
22/03/2020,Santo André,SP,9,
23/03/2020,Santo André,SP,11,
24/03/2020,Santo André,SP,14,
25/03/2020,Santo André,SP,17,
26/03/2020,Santo André,SP,16,
27/03/2020,Santo André,SP,17,
28/03/2020,Santo André,SP,17,
29/03/2020,Santo André,SP,17,
30/03/2020,Santo André,SP,40,
31/03/2020,Santo André,SP,48,1.0
01/04/2020,Santo André,SP,51,2.0
02/04/2020,Santo André,SP,59,2.0
03/04/2020,Santo André,SP,70,2.0
04/04/2020,Santo André,SP,76,3.0
05/04/2020,Santo André,SP,72,3.0
06/04/2020,Santo André,SP,74,3.0
07/04/2020,Santo André,SP,98,3.0
08/04/2020,Santo André,SP,113,3.0
30/03/2020,Santos,SP,1,
31/03/2020,Santos,SP,14,
01/04/2020,Santos,SP,23,0.0
02/04/2020,Santos,SP,37,0.0
03/04/2020,Santos,SP,55,0.0
04/04/2020,Santos,SP,66,2.0
05/04/2020,Santos,SP,68,2.0
06/04/2020,Santos,SP,75,2.0
07/04/2020,Santos,SP,87,2.0
08/04/2020,Santos,SP,109,3.0
15/03/2020,São Bernardo do Campo,SP,1,
16/03/2020,São Bernardo do Campo,SP,1,
17/03/2020,São Bernardo do Campo,SP,1,
18/03/2020,São Bernardo do Campo,SP,3,
19/03/2020,São Bernardo do Campo,SP,3,
20/03/2020,São Bernardo do Campo,SP,4,
21/03/2020,São Bernardo do Campo,SP,6,
22/03/2020,São Bernardo do Campo,SP,8,
23/03/2020,São Bernardo do Campo,SP,9,
24/03/2020,São Bernardo do Campo,SP,11,
25/03/2020,São Bernardo do Campo,SP,13,
26/03/2020,São Bernardo do Campo,SP,13,
27/03/2020,São Bernardo do Campo,SP,15,
28/03/2020,São Bernardo do Campo,SP,15,
29/03/2020,São Bernardo do Campo,SP,15,
30/03/2020,São Bernardo do Campo,SP,33,1.0
31/03/2020,São Bernardo do Campo,SP,44,1.0
01/04/2020,São Bernardo do Campo,SP,52,2.0
02/04/2020,São Bernardo do Campo,SP,59,2.0
03/04/2020,São Bernardo do Campo,SP,70,4.0
04/04/2020,São Bernardo do Campo,SP,77,4.0
05/04/2020,São Bernardo do Campo,SP,80,5.0
06/04/2020,São Bernardo do Campo,SP,89,5.0
07/04/2020,São Bernardo do Campo,SP,129,6.0
08/04/2020,São Bernardo do Campo,SP,147,7.0
16/03/2020,São Caetano do Sul,SP,1,
17/03/2020,São Caetano do Sul,SP,1,
18/03/2020,São Caetano do Sul,SP,1,
19/03/2020,São Caetano do Sul,SP,1,
20/03/2020,São Caetano do Sul,SP,4,
21/03/2020,São Caetano do Sul,SP,6,
22/03/2020,São Caetano do Sul,SP,9,
23/03/2020,São Caetano do Sul,SP,11,
24/03/2020,São Caetano do Sul,SP,14,
25/03/2020,São Caetano do Sul,SP,16,
26/03/2020,São Caetano do Sul,SP,17,
27/03/2020,São Caetano do Sul,SP,16,
28/03/2020,São Caetano do Sul,SP,16,
29/03/2020,São Caetano do Sul,SP,16,
30/03/2020,São Caetano do Sul,SP,27,
31/03/2020,São Caetano do Sul,SP,30,1.0
01/04/2020,São Caetano do Sul,SP,32,1.0
02/04/2020,São Caetano do Sul,SP,33,1.0
03/04/2020,São Caetano do Sul,SP,36,1.0
04/04/2020,São Caetano do Sul,SP,38,1.0
05/04/2020,São Caetano do Sul,SP,39,1.0
06/04/2020,São Caetano do Sul,SP,39,1.0
07/04/2020,São Caetano do Sul,SP,50,1.0
08/04/2020,São Caetano do Sul,SP,57,1.0
06/04/2020,São Carlos,SP,1,0.0
07/04/2020,São Carlos,SP,1,0.0
08/04/2020,São Carlos,SP,1,0.0
31/03/2020,São José do Rio Pardo,SP,1,
01/04/2020,São José do Rio Pardo,SP,1,0.0
02/04/2020,São José do Rio Pardo,SP,1,0.0
03/04/2020,São José do Rio Pardo,SP,1,0.0
04/04/2020,São José do Rio Pardo,SP,1,0.0
05/04/2020,São José do Rio Pardo,SP,1,0.0
06/04/2020,São José do Rio Pardo,SP,1,0.0
07/04/2020,São José do Rio Pardo,SP,1,0.0
08/04/2020,São José do Rio Pardo,SP,1,0.0
18/03/2020,São José do Rio Preto,SP,1,
19/03/2020,São José do Rio Preto,SP,1,
20/03/2020,São José do Rio Preto,SP,1,
21/03/2020,São José do Rio Preto,SP,1,
22/03/2020,São José do Rio Preto,SP,1,
23/03/2020,São José do Rio Preto,SP,1,
24/03/2020,São José do Rio Preto,SP,1,
25/03/2020,São José do Rio Preto,SP,1,
26/03/2020,São José do Rio Preto,SP,1,
27/03/2020,São José do Rio Preto,SP,1,
28/03/2020,São José do Rio Preto,SP,1,
29/03/2020,São José do Rio Preto,SP,1,
30/03/2020,São José do Rio Preto,SP,3,
31/03/2020,São José do Rio Preto,SP,6,
01/04/2020,São José do Rio Preto,SP,7,0.0
02/04/2020,São José do Rio Preto,SP,7,0.0
03/04/2020,São José do Rio Preto,SP,7,0.0
04/04/2020,São José do Rio Preto,SP,9,0.0
05/04/2020,São José do Rio Preto,SP,9,0.0
06/04/2020,São José do Rio Preto,SP,13,0.0
07/04/2020,São José do Rio Preto,SP,28,1.0
08/04/2020,São José do Rio Preto,SP,36,1.0
18/03/2020,São José dos Campos,SP,1,
19/03/2020,São José dos Campos,SP,1,
20/03/2020,São José dos Campos,SP,1,
21/03/2020,São José dos Campos,SP,1,
22/03/2020,São José dos Campos,SP,1,
23/03/2020,São José dos Campos,SP,1,
24/03/2020,São José dos Campos,SP,1,
25/03/2020,São José dos Campos,SP,2,
26/03/2020,São José dos Campos,SP,2,
27/03/2020,São José dos Campos,SP,4,
28/03/2020,São José dos Campos,SP,4,
29/03/2020,São José dos Campos,SP,4,
30/03/2020,São José dos Campos,SP,5,
31/03/2020,São José dos Campos,SP,9,
01/04/2020,São José dos Campos,SP,12,0.0
02/04/2020,São José dos Campos,SP,14,0.0
03/04/2020,São José dos Campos,SP,20,0.0
04/04/2020,São José dos Campos,SP,24,0.0
05/04/2020,São José dos Campos,SP,25,0.0
06/04/2020,São José dos Campos,SP,48,0.0
07/04/2020,São José dos Campos,SP,61,0.0
08/04/2020,São José dos Campos,SP,77,0.0
04/04/2020,São Manuel,SP,1,0.0
05/04/2020,São Manuel,SP,1,0.0
06/04/2020,São Manuel,SP,1,0.0
07/04/2020,São Manuel,SP,1,0.0
08/04/2020,São Manuel,SP,1,0.0
26/02/2020,São Paulo,SP,1,
27/02/2020,São Paulo,SP,1,
28/02/2020,São Paulo,SP,1,
29/02/2020,São Paulo,SP,2,
01/03/2020,São Paulo,SP,2,
02/03/2020,São Paulo,SP,2,
03/03/2020,São Paulo,SP,2,
04/03/2020,São Paulo,SP,3,
05/03/2020,São Paulo,SP,6,
06/03/2020,São Paulo,SP,10,
07/03/2020,São Paulo,SP,12,
08/03/2020,São Paulo,SP,15,
09/03/2020,São Paulo,SP,15,
10/03/2020,São Paulo,SP,18,
11/03/2020,São Paulo,SP,29,
12/03/2020,São Paulo,SP,44,
13/03/2020,São Paulo,SP,54,
14/03/2020,São Paulo,SP,62,
15/03/2020,São Paulo,SP,108,
16/03/2020,São Paulo,SP,145,
17/03/2020,São Paulo,SP,156,1.0
18/03/2020,São Paulo,SP,214,4.0
19/03/2020,São Paulo,SP,259,5.0
20/03/2020,São Paulo,SP,358,9.0
21/03/2020,São Paulo,SP,431,16.0
22/03/2020,São Paulo,SP,504,23.0
23/03/2020,São Paulo,SP,577,30.0
24/03/2020,São Paulo,SP,650,37.0
25/03/2020,São Paulo,SP,722,44.0
26/03/2020,São Paulo,SP,899,53.0
27/03/2020,São Paulo,SP,1044,62.0
28/03/2020,São Paulo,SP,1107,78.0
29/03/2020,São Paulo,SP,1170,92.0
30/03/2020,São Paulo,SP,1233,103.0
31/03/2020,São Paulo,SP,1885,121.0
01/04/2020,São Paulo,SP,2418,144.0
02/04/2020,São Paulo,SP,2815,164.0
03/04/2020,São Paulo,SP,3202,186.0
04/04/2020,São Paulo,SP,3496,212.0
05/04/2020,São Paulo,SP,3617,220.0
06/04/2020,São Paulo,SP,3754,244.0
07/04/2020,São Paulo,SP,4258,296.0
08/04/2020,São Paulo,SP,4947,339.0
30/03/2020,São Pedro,SP,1,
31/03/2020,São Pedro,SP,1,
01/04/2020,São Pedro,SP,1,
02/04/2020,São Pedro,SP,1,
03/04/2020,São Pedro,SP,0,0.0
04/04/2020,São Pedro,SP,0,0.0
05/04/2020,São Pedro,SP,0,0.0
06/04/2020,São Pedro,SP,1,0.0
07/04/2020,São Pedro,SP,1,0.0
08/04/2020,São Pedro,SP,1,0.0
07/04/2020,São Roque,SP,1,0.0
08/04/2020,São Roque,SP,2,0.0
23/03/2020,São Sebastião,SP,1,
24/03/2020,São Sebastião,SP,2,
25/03/2020,São Sebastião,SP,2,
26/03/2020,São Sebastião,SP,2,
27/03/2020,São Sebastião,SP,2,
28/03/2020,São Sebastião,SP,2,
29/03/2020,São Sebastião,SP,2,
30/03/2020,São Sebastião,SP,2,
31/03/2020,São Sebastião,SP,2,
01/04/2020,São Sebastião,SP,3,1.0
02/04/2020,São Sebastião,SP,3,1.0
03/04/2020,São Sebastião,SP,3,1.0
04/04/2020,São Sebastião,SP,3,1.0
05/04/2020,São Sebastião,SP,3,1.0
06/04/2020,São Sebastião,SP,3,1.0
07/04/2020,São Sebastião,SP,3,1.0
08/04/2020,São Sebastião,SP,3,1.0
31/03/2020,São Vicente,SP,1,
01/04/2020,São Vicente,SP,2,0.0
02/04/2020,São Vicente,SP,3,1.0
03/04/2020,São Vicente,SP,4,0.0
04/04/2020,São Vicente,SP,5,0.0
05/04/2020,São Vicente,SP,5,0.0
06/04/2020,São Vicente,SP,6,0.0
07/04/2020,São Vicente,SP,10,0.0
08/04/2020,São Vicente,SP,11,0.0
08/04/2020,Sertãozinho,SP,1,0.0
27/03/2020,Sorocaba,SP,1,
28/03/2020,Sorocaba,SP,1,
29/03/2020,Sorocaba,SP,1,
30/03/2020,Sorocaba,SP,3,1.0
31/03/2020,Sorocaba,SP,3,1.0
01/04/2020,Sorocaba,SP,3,1.0
02/04/2020,Sorocaba,SP,3,1.0
03/04/2020,Sorocaba,SP,8,2.0
04/04/2020,Sorocaba,SP,8,2.0
05/04/2020,Sorocaba,SP,8,2.0
06/04/2020,Sorocaba,SP,10,2.0
