data,municipio,uf,casos confirmados,mortes,fonte
30/03/2020,Cajamar,SP,1,,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus300320_33situacao_epidemiologica.pdf
19/03/2020,Campinas,SP,1,,
20/03/2020,Campinas,SP,1,,
21/03/2020,Campinas,SP,2,,
22/03/2020,Campinas,SP,2,,
23/03/2020,Campinas,SP,3,,
24/03/2020,Campinas,SP,3,,
25/03/2020,Campinas,SP,4,,
26/03/2020,Campinas,SP,4,,
27/03/2020,Campinas,SP,5,,http://www.campinas.sp.gov.br/noticias-integra.php?id=38355
28/03/2020,Campinas,SP,7,,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus300320_33situacao_epidemiologica.pdf
29/03/2020,Campinas,SP,9,,
30/03/2020,Campinas,SP,11,,
16/03/2020,Carapicuíba,SP,1,,
17/03/2020,Carapicuíba,SP,1,,
19/03/2020,Carapicuíba,SP,2,,
20/03/2020,Carapicuíba,SP,2,,
21/03/2020,Carapicuíba,SP,2,,
22/03/2020,Carapicuíba,SP,2,,
23/03/2020,Carapicuíba,SP,2,,
24/03/2020,Carapicuíba,SP,2,,
25/03/2020,Carapicuíba,SP,2,,
26/03/2020,Carapicuíba,SP,2,,
27/03/2020,Carapicuíba,SP,2,,
28/03/2020,Carapicuíba,SP,2,,
29/03/2020,Carapicuíba,SP,2,,
30/03/2020,Carapicuíba,SP,3,,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus300320_33situacao_epidemiologica.pdf
18/03/2020,Cotia,SP,1,,
19/03/2020,Cotia,SP,2,,
20/03/2020,Cotia,SP,2,,
21/03/2020,Cotia,SP,2,,
22/03/2020,Cotia,SP,2,,
23/03/2020,Cotia,SP,2,,
24/03/2020,Cotia,SP,2,,
25/03/2020,Cotia,SP,6,,
26/03/2020,Cotia,SP,5,,
27/03/2020,Cotia,SP,6,,
28/03/2020,Cotia,SP,6,,
29/03/2020,Cotia,SP,6,,
30/03/2020,Cotia,SP,6,,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus300320_33situacao_epidemiologica.pdf
24/03/2020,Diadema,SP,1,,
27/03/2020,Diadema,SP,1,,
28/03/2020,Diadema,SP,1,,
29/03/2020,Diadema,SP,1,,
30/03/2020,Diadema,SP,2,,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus300320_33situacao_epidemiologica.pdf
25/03/2020,Embu das Artes,SP,1,,
26/03/2020,Embu das Artes,SP,1,,
27/03/2020,Embu das Artes,SP,1,,
28/03/2020,Embu das Artes,SP,1,,
29/03/2020,Embu das Artes,SP,1,,
30/03/2020,Embu das Artes,SP,3,1,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus300320_33situacao_epidemiologica.pdf
12/03/2020,Ferraz de Vasconcelos,SP,1,,
13/03/2020,Ferraz de Vasconcelos,SP,1,,
14/03/2020,Ferraz de Vasconcelos,SP,1,,
15/03/2020,Ferraz de Vasconcelos,SP,1,,
16/03/2020,Ferraz de Vasconcelos,SP,1,,
17/03/2020,Ferraz de Vasconcelos,SP,1,,
18/03/2020,Ferraz de Vasconcelos,SP,1,,
19/03/2020,Ferraz de Vasconcelos,SP,1,,
20/03/2020,Ferraz de Vasconcelos,SP,1,,
21/03/2020,Ferraz de Vasconcelos,SP,1,,
22/03/2020,Ferraz de Vasconcelos,SP,1,,
23/03/2020,Ferraz de Vasconcelos,SP,1,,
24/03/2020,Ferraz de Vasconcelos,SP,1,,
25/03/2020,Ferraz de Vasconcelos,SP,1,,
26/03/2020,Ferraz de Vasconcelos,SP,0,,
27/03/2020,Ferraz de Vasconcelos,SP,2,,
28/03/2020,Ferraz de Vasconcelos,SP,2,,
29/03/2020,Ferraz de Vasconcelos,SP,2,,
30/03/2020,Ferraz de Vasconcelos,SP,3,,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus300320_33situacao_epidemiologica.pdf
17/03/2020,Guarulhos,SP,1,,
18/03/2020,Guarulhos,SP,1,,
19/03/2020,Guarulhos,SP,1,,
20/03/2020,Guarulhos,SP,1,,
21/03/2020,Guarulhos,SP,1,,
22/03/2020,Guarulhos,SP,1,,
23/03/2020,Guarulhos,SP,1,,
24/03/2020,Guarulhos,SP,1,,
25/03/2020,Guarulhos,SP,5,,
26/03/2020,Guarulhos,SP,9,1,
27/03/2020,Guarulhos,SP,13,2,
28/03/2020,Guarulhos,SP,13,2,
29/03/2020,Guarulhos,SP,13,2,
30/03/2020,Guarulhos,SP,14,2,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus300320_33situacao_epidemiologica.pdf
20/03/2020,Hortolândia,SP,1,,
21/03/2020,Hortolândia,SP,1,,
22/03/2020,Hortolândia,SP,1,,
23/03/2020,Hortolândia,SP,1,,
24/03/2020,Hortolândia,SP,1,,
25/03/2020,Hortolândia,SP,2,,
26/03/2020,Hortolândia,SP,1,,
27/03/2020,Hortolândia,SP,1,,
28/03/2020,Hortolândia,SP,1,,
29/03/2020,Hortolândia,SP,1,,
30/03/2020,Hortolândia,SP,1,,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus300320_33situacao_epidemiologica.pdf
25/03/2020,Iracemápolis,SP,1,,
26/03/2020,Iracemápolis,SP,1,,
27/03/2020,Iracemápolis,SP,1,,
28/03/2020,Iracemápolis,SP,1,,
29/03/2020,Iracemápolis,SP,1,,
30/03/2020,Iracemápolis,SP,1,,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus300320_33situacao_epidemiologica.pdf
24/03/2020,Itapevi,SP,1,,
30/03/2020,Itapevi,SP,1,,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus300320_33situacao_epidemiologica.pdf
30/03/2020,Itupeva,SP,1,,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus300320_33situacao_epidemiologica.pdf
18/03/2020,Jaguariúna,SP,1,,
19/03/2020,Jaguariúna,SP,1,,
20/03/2020,Jaguariúna,SP,1,,
21/03/2020,Jaguariúna,SP,1,,
22/03/2020,Jaguariúna,SP,1,,
23/03/2020,Jaguariúna,SP,1,,
24/03/2020,Jaguariúna,SP,1,,
25/03/2020,Jaguariúna,SP,1,,
26/03/2020,Jaguariúna,SP,1,,
27/03/2020,Jaguariúna,SP,1,,
28/03/2020,Jaguariúna,SP,1,,
29/03/2020,Jaguariúna,SP,1,,
30/03/2020,Jaguariúna,SP,1,,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus300320_33situacao_epidemiologica.pdf
24/03/2020,Jandira,SP,1,,
30/03/2020,Jandira,SP,1,,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus300320_33situacao_epidemiologica.pdf
25/03/2020,Jundiaí,SP,1,,
26/03/2020,Jundiaí,SP,2,,
27/03/2020,Jundiaí,SP,3,,
28/03/2020,Jundiaí,SP,3,,
29/03/2020,Jundiaí,SP,3,,
30/03/2020,Jundiaí,SP,3,,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus300320_33situacao_epidemiologica.pdf
26/03/2020,Louveira,SP,2,,
27/03/2020,Louveira,SP,1,,
28/03/2020,Louveira,SP,1,,
29/03/2020,Louveira,SP,1,,
30/03/2020,Louveira,SP,1,,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus300320_33situacao_epidemiologica.pdf
26/03/2020,Mairiporã,SP,1,,
27/03/2020,Mairiporã,SP,2,,
28/03/2020,Mairiporã,SP,2,,
29/03/2020,Mairiporã,SP,2,,
30/03/2020,Mairiporã,SP,2,,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus300320_33situacao_epidemiologica.pdf
16/03/2020,Mauá,SP,1,,
17/03/2020,Mauá,SP,1,,
18/03/2020,Mauá,SP,1,,
19/03/2020,Mauá,SP,1,,
20/03/2020,Mauá,SP,1,,
21/03/2020,Mauá,SP,1,,
22/03/2020,Mauá,SP,1,,
23/03/2020,Mauá,SP,1,,
24/03/2020,Mauá,SP,1,,
25/03/2020,Mauá,SP,2,,
26/03/2020,Mauá,SP,2,,
27/03/2020,Mauá,SP,2,,
28/03/2020,Mauá,SP,2,,
29/03/2020,Mauá,SP,2,,
30/03/2020,Mauá,SP,2,,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus300320_33situacao_epidemiologica.pdf
20/03/2020,Mogi das Cruzes,SP,1,,
21/03/2020,Mogi das Cruzes,SP,1,,
22/03/2020,Mogi das Cruzes,SP,1,,
23/03/2020,Mogi das Cruzes,SP,1,,
24/03/2020,Mogi das Cruzes,SP,1,,
25/03/2020,Mogi das Cruzes,SP,4,,
26/03/2020,Mogi das Cruzes,SP,7,,
27/03/2020,Mogi das Cruzes,SP,8,,
28/03/2020,Mogi das Cruzes,SP,8,,
29/03/2020,Mogi das Cruzes,SP,8,,
30/03/2020,Mogi das Cruzes,SP,9,,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus300320_33situacao_epidemiologica.pdf
20/03/2020,Não informado,SP,8,,
22/03/2020,Não informado,SP,228,,
23/03/2020,Não informado,SP,387,,
25/03/2020,Não informado,SP,43,,
26/03/2020,Não informado,SP,37,1,
27/03/2020,Não informado,SP,44,1,
28/03/2020,Não informado,SP,44,1,
29/03/2020,Não informado,SP,44,1,
30/03/2020,Não informado,SP,47,1,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus300320_33situacao_epidemiologica.pdf
18/03/2020,Osasco,SP,1,,
20/03/2020,Osasco,SP,1,,
21/03/2020,Osasco,SP,1,,
22/03/2020,Osasco,SP,1,,
23/03/2020,Osasco,SP,1,,
24/03/2020,Osasco,SP,1,,
25/03/2020,Osasco,SP,3,,
26/03/2020,Osasco,SP,3,,
27/03/2020,Osasco,SP,4,,
28/03/2020,Osasco,SP,4,,
29/03/2020,Osasco,SP,4,,
30/03/2020,Osasco,SP,14,1,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus300320_33situacao_epidemiologica.pdf
22/03/2020,Paulinea,SP,1,,
30/03/2020,Paulínia,SP,1,,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus300320_33situacao_epidemiologica.pdf
30/03/2020,Penápolis,SP,1,,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus300320_33situacao_epidemiologica.pdf
30/03/2020,Piracicaba,SP,3,,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus300320_33situacao_epidemiologica.pdf
25/03/2020,Poá,SP,1,,
26/03/2020,Poá,SP,1,,
27/03/2020,Poá,SP,1,,
28/03/2020,Poá,SP,1,,
29/03/2020,Poá,SP,1,,
30/03/2020,Poá,SP,1,,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus300320_33situacao_epidemiologica.pdf
30/03/2020,Porto Feliz,SP,1,,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus300320_33situacao_epidemiologica.pdf
24/03/2020,Ribeirão Pires,SP,1,,
25/03/2020,Ribeirão Pires,SP,1,,
26/03/2020,Ribeirão Pires,SP,1,,
27/03/2020,Ribeirão Pires,SP,1,,
28/03/2020,Ribeirão Pires,SP,1,,
29/03/2020,Ribeirão Pires,SP,1,,
30/03/2020,Ribeirão Pires,SP,1,,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus300320_33situacao_epidemiologica.pdf
26/03/2020,Ribeirão Preto,SP,1,1,
27/03/2020,Ribeirão Preto,SP,3,1,
28/03/2020,Ribeirão Preto,SP,3,1,
29/03/2020,Ribeirão Preto,SP,3,1,
30/03/2020,Ribeirão Preto,SP,5,1,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus300320_33situacao_epidemiologica.pdf
25/03/2020,Rio Claro,SP,1,,
26/03/2020,Rio Claro,SP,1,,
27/03/2020,Rio Claro,SP,1,,
28/03/2020,Rio Claro,SP,1,,
29/03/2020,Rio Claro,SP,1,,
30/03/2020,Rio Claro,SP,1,,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus300320_33situacao_epidemiologica.pdf
24/03/2020,Rio Grande da Serra,SP,1,,
07/03/2020,Santana de Parnaíba,SP,1,,
08/03/2020,Santana de Parnaíba,SP,1,,
09/03/2020,Santana de Parnaíba,SP,1,,
10/03/2020,Santana de Parnaíba,SP,1,,
11/03/2020,Santana de Parnaíba,SP,1,,
12/03/2020,Santana de Parnaíba,SP,1,,
13/03/2020,Santana de Parnaíba,SP,1,,
14/03/2020,Santana de Parnaíba,SP,1,,
15/03/2020,Santana de Parnaíba,SP,1,,
16/03/2020,Santana de Parnaíba,SP,1,,
17/03/2020,Santana de Parnaíba,SP,1,,
18/03/2020,Santana de Parnaíba,SP,1,,
19/03/2020,Santana de Parnaíba,SP,1,,
20/03/2020,Santana de Parnaíba,SP,2,,
21/03/2020,Santana de Parnaíba,SP,2,,
22/03/2020,Santana de Parnaíba,SP,2,,
23/03/2020,Santana de Parnaíba,SP,2,,
24/03/2020,Santana de Parnaíba,SP,2,,
25/03/2020,Santana de Parnaíba,SP,4,,
26/03/2020,Santana de Parnaíba,SP,6,,
27/03/2020,Santana de Parnaíba,SP,6,,
28/03/2020,Santana de Parnaíba,SP,6,,
29/03/2020,Santana de Parnaíba,SP,6,,
30/03/2020,Santana de Parnaíba,SP,7,,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus300320_33situacao_epidemiologica.pdf
16/03/2020,Santo André,SP,1,,
17/03/2020,Santo André,SP,1,,
18/03/2020,Santo André,SP,2,,
19/03/2020,Santo André,SP,2,,
20/03/2020,Santo André,SP,3,,
21/03/2020,Santo André,SP,3,,
22/03/2020,Santo André,SP,3,,
23/03/2020,Santo André,SP,3,,
24/03/2020,Santo André,SP,3,,
25/03/2020,Santo André,SP,17,,
26/03/2020,Santo André,SP,16,,
27/03/2020,Santo André,SP,17,,
28/03/2020,Santo André,SP,17,,
29/03/2020,Santo André,SP,17,,
30/03/2020,Santo André,SP,40,,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus300320_33situacao_epidemiologica.pdf
30/03/2020,Santos,SP,1,,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus300320_33situacao_epidemiologica.pdf
15/03/2020,São Bernardo do Campo,SP,1,,
16/03/2020,São Bernardo do Campo,SP,1,,
17/03/2020,São Bernardo do Campo,SP,1,,
18/03/2020,São Bernardo do Campo,SP,3,,
19/03/2020,São Bernardo do Campo,SP,3,,
20/03/2020,São Bernardo do Campo,SP,4,,
21/03/2020,São Bernardo do Campo,SP,4,,
22/03/2020,São Bernardo do Campo,SP,4,,
23/03/2020,São Bernardo do Campo,SP,4,,
24/03/2020,São Bernardo do Campo,SP,4,,
25/03/2020,São Bernardo do Campo,SP,13,,
26/03/2020,São Bernardo do Campo,SP,13,,
27/03/2020,São Bernardo do Campo,SP,15,,
28/03/2020,São Bernardo do Campo,SP,15,,
29/03/2020,São Bernardo do Campo,SP,15,,
30/03/2020,São Bernardo do Campo,SP,33,1,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus300320_33situacao_epidemiologica.pdf
16/03/2020,São Caetano do Sul,SP,1,,
17/03/2020,São Caetano do Sul,SP,1,,
18/03/2020,São Caetano do Sul,SP,1,,
19/03/2020,São Caetano do Sul,SP,1,,
20/03/2020,São Caetano do Sul,SP,4,,
21/03/2020,São Caetano do Sul,SP,4,,
22/03/2020,São Caetano do Sul,SP,4,,
23/03/2020,São Caetano do Sul,SP,4,,
24/03/2020,São Caetano do Sul,SP,4,,
25/03/2020,São Caetano do Sul,SP,16,,
26/03/2020,São Caetano do Sul,SP,17,,
27/03/2020,São Caetano do Sul,SP,16,,
28/03/2020,São Caetano do Sul,SP,16,,
29/03/2020,São Caetano do Sul,SP,16,,
30/03/2020,São Caetano do Sul,SP,27,,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus300320_33situacao_epidemiologica.pdf
18/03/2020,São José do Rio Preto,SP,1,,
19/03/2020,São José do Rio Preto,SP,1,,
20/03/2020,São José do Rio Preto,SP,1,,
21/03/2020,São José do Rio Preto,SP,1,,
22/03/2020,São José do Rio Preto,SP,1,,
23/03/2020,São José do Rio Preto,SP,1,,
24/03/2020,São José do Rio Preto,SP,1,,
25/03/2020,São José do Rio Preto,SP,1,,
26/03/2020,São José do Rio Preto,SP,1,,
27/03/2020,São José do Rio Preto,SP,1,,
28/03/2020,São José do Rio Preto,SP,1,,
29/03/2020,São José do Rio Preto,SP,1,,
30/03/2020,São José do Rio Preto,SP,3,,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus300320_33situacao_epidemiologica.pdf
18/03/2020,São José dos Campos,SP,1,,
20/03/2020,São José dos Campos,SP,1,,
21/03/2020,São José dos Campos,SP,1,,
22/03/2020,São José dos Campos,SP,1,,
23/03/2020,São José dos Campos,SP,1,,
24/03/2020,São José dos Campos,SP,1,,
25/03/2020,São José dos Campos,SP,2,,
26/03/2020,São José dos Campos,SP,2,,
27/03/2020,São José dos Campos,SP,4,,
28/03/2020,São José dos Campos,SP,4,,
29/03/2020,São José dos Campos,SP,4,,
30/03/2020,São José dos Campos,SP,5,,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus300320_33situacao_epidemiologica.pdf
26/02/2020,São Paulo,SP,1,,
27/02/2020,São Paulo,SP,1,,
28/02/2020,São Paulo,SP,1,,
29/02/2020,São Paulo,SP,2,,
01/03/2020,São Paulo,SP,2,,
02/03/2020,São Paulo,SP,2,,
03/03/2020,São Paulo,SP,2,,
04/03/2020,São Paulo,SP,3,,
05/03/2020,São Paulo,SP,6,,
06/03/2020,São Paulo,SP,10,,
07/03/2020,São Paulo,SP,12,,
08/03/2020,São Paulo,SP,15,,
09/03/2020,São Paulo,SP,15,,
10/03/2020,São Paulo,SP,18,,
11/03/2020,São Paulo,SP,29,,
12/03/2020,São Paulo,SP,44,,
13/03/2020,São Paulo,SP,54,,
14/03/2020,São Paulo,SP,62,,
15/03/2020,São Paulo,SP,108,,
16/03/2020,São Paulo,SP,145,,http://www.saude.sp.gov.br/ses/perfil/cidadao/homepage/destaques/sp-registra-152-casos-confirmados-para-coronavirus
17/03/2020,São Paulo,SP,156,1,http://www.portaldenoticias.saude.sp.gov.br/capital-tem-primeiro-obito-relacionado-ao-covid-19/
18/03/2020,São Paulo,SP,214,4,
19/03/2020,São Paulo,SP,259,5,http://www.saopaulo.sp.gov.br/spnoticias/capital-registra-5-mortes-relacionadas-ao-novo-coronavirus/
20/03/2020,São Paulo,SP,358,9,http://www.saude.sp.gov.br/cve-centro-de-vigilancia-epidemiologica-prof.-alexandre-vranjac/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus-covid-19/situacao-epidemiologica
21/03/2020,São Paulo,SP,431,16,
22/03/2020,São Paulo,SP,504,23,
23/03/2020,São Paulo,SP,577,30,
24/03/2020,São Paulo,SP,650,37,
25/03/2020,São Paulo,SP,722,44,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus2503_30situacao_epidemiologica.pdf
26/03/2020,São Paulo,SP,899,53,
27/03/2020,São Paulo,SP,1044,62,
28/03/2020,São Paulo,SP,1107,78,
29/03/2020,São Paulo,SP,1170,92,
30/03/2020,São Paulo,SP,1233,103,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus300320_33situacao_epidemiologica.pdf
30/03/2020,São Pedro,SP,1,,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus300320_33situacao_epidemiologica.pdf
23/03/2020,São Sebastião,SP,1,,
24/03/2020,São Sebastião,SP,2,,
25/03/2020,São Sebastião,SP,2,,
26/03/2020,São Sebastião,SP,2,,
27/03/2020,São Sebastião,SP,2,,
28/03/2020,São Sebastião,SP,2,,
29/03/2020,São Sebastião,SP,2,,
30/03/2020,São Sebastião,SP,2,,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus300320_33situacao_epidemiologica.pdf
27/03/2020,Sorocaba,SP,1,,
28/03/2020,Sorocaba,SP,1,,
29/03/2020,Sorocaba,SP,1,,
30/03/2020,Sorocaba,SP,3,1,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus300320_33situacao_epidemiologica.pdf
19/03/2020,Suzano,SP,1,,
20/03/2020,Suzano,SP,1,,
21/03/2020,Suzano,SP,1,,
22/03/2020,Suzano,SP,1,,
23/03/2020,Suzano,SP,1,,
24/03/2020,Suzano,SP,1,,
25/03/2020,Suzano,SP,1,,
26/03/2020,Suzano,SP,2,,
27/03/2020,Suzano,SP,1,,
28/03/2020,Suzano,SP,1,,
29/03/2020,Suzano,SP,1,,
30/03/2020,Suzano,SP,1,,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus300320_33situacao_epidemiologica.pdf
24/03/2020,Taboão da Serra,SP,1,,
25/03/2020,Taboão da Serra,SP,1,,
26/03/2020,Taboão da Serra,SP,2,,
27/03/2020,Taboão da Serra,SP,2,1,
28/03/2020,Taboão da Serra,SP,2,1,
29/03/2020,Taboão da Serra,SP,2,1,
30/03/2020,Taboão da Serra,SP,3,1,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus300320_33situacao_epidemiologica.pdf
26/03/2020,Tatuí,SP,1,,
27/03/2020,Tatuí,SP,1,,
28/03/2020,Tatuí,SP,1,,
29/03/2020,Tatuí,SP,1,,
30/03/2020,Tatuí,SP,1,,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus300320_33situacao_epidemiologica.pdf
19/03/2020,Taubaté,SP,1,,
20/03/2020,Taubaté,SP,1,,
21/03/2020,Taubaté,SP,1,,
22/03/2020,Taubaté,SP,1,,
23/03/2020,Taubaté,SP,1,,
24/03/2020,Taubaté,SP,1,,
25/03/2020,Taubaté,SP,1,,
26/03/2020,Taubaté,SP,1,,
27/03/2020,Taubaté,SP,1,,
28/03/2020,Taubaté,SP,1,,
29/03/2020,Taubaté,SP,1,,
30/03/2020,Taubaté,SP,1,,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus300320_33situacao_epidemiologica.pdf
22/03/2020,Valinhos,SP,1,,
25/03/2020,Valinhos,SP,1,,
26/03/2020,Valinhos,SP,1,,
27/03/2020,Valinhos,SP,1,,
28/03/2020,Valinhos,SP,1,,
29/03/2020,Valinhos,SP,1,,
30/03/2020,Valinhos,SP,1,,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus300320_33situacao_epidemiologica.pdf
19/03/2020,Vargem Grande Paulista,SP,1,,
21/03/2020,Vargem Grande Paulista,SP,1,,
22/03/2020,Vargem Grande Paulista,SP,1,,
23/03/2020,Vargem Grande Paulista,SP,1,,
24/03/2020,Vargem Grande Paulista,SP,1,,
25/03/2020,Vargem Grande Paulista,SP,0,,
26/03/2020,Vargem Grande Paulista,SP,1,1,
27/03/2020,Vargem Grande Paulista,SP,2,1,
28/03/2020,Vargem Grande Paulista,SP,2,1,
29/03/2020,Vargem Grande Paulista,SP,2,1,
30/03/2020,Vargem Grande Paulista,SP,2,1,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus300320_33situacao_epidemiologica.pdf
27/03/2020,Araguaína,TO,1,,
28/03/2020,Araguaína,TO,1,,
29/03/2020,Araguaína,TO,1,,
30/03/2020,Araguaína,TO,2,,
18/03/2020,Palmas,TO,1,,https://g1.globo.com/to/tocantins/noticia/2020/03/18/secretaria-confirma-primeiro-caso-de-coronavirus-no-tocantins.ghtml
